招生单位,考试方式,院系所,专业,学习方式,研究方向,指导老师,拟招人数,政治,外语,业务课一,业务课二
(10004)北京交通大学,统考,(002)计算机与信息技术学院,(081100)控制科学与工程,全日制,(01)模式识别与智能系统,,专业：4(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(906)计算机专业基础
(10004)北京交通大学,统考,(001)电子信息工程学院,(081100)控制科学与工程,全日制,(01)控制理论与控制工程,,专业：5(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(895)经典控制理论
(10004)北京交通大学,统考,(002)计算机与信息技术学院,(081100)控制科学与工程,全日制,(02)物联网与边缘计算,,专业：4(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(906)计算机专业基础
(10004)北京交通大学,统考,(001)电子信息工程学院,(081100)控制科学与工程,全日制,(04)现代检测技术与智能仪器设计,,专业：5(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(895)经典控制理论
(10004)北京交通大学,统考,(002)计算机与信息技术学院,(081100)控制科学与工程,全日制,(04)智能感知与云计算,,专业：4(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(906)计算机专业基础
(10004)北京交通大学,统考,(001)电子信息工程学院,(081100)控制科学与工程,全日制,(02)人工智能与工业大数据系统,,专业：5(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(895)经典控制理论
(10004)北京交通大学,统考,(002)计算机与信息技术学院,(081100)控制科学与工程,全日制,(03)机器人技术与无人驾驶,,专业：4(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(906)计算机专业基础
(10004)北京交通大学,统考,(001)电子信息工程学院,(081100)控制科学与工程,全日制,(03)无人系统与智能感知,,专业：5(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(895)经典控制理论
(10005)北京工业大学,统考,(073)信息学部人工智能与自动化学院,(081100)控制科学与工程,全日制,(03)机器感知与模式识别,,专业：57(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(821)自动控制原理
(10005)北京工业大学,统考,(073)信息学部人工智能与自动化学院,(081100)控制科学与工程,全日制,(04)智能检测与人机交互,,专业：57(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(821)自动控制原理
(10004)北京交通大学,统考,(004)交通运输学院,(081100)控制科学与工程,全日制,(00)不区分研究方向,,专业：7(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(942)管理运筹学
(10004)北京交通大学,统考,(004)交通运输学院,(081100)控制科学与工程,全日制,(00)不区分研究方向,,专业：7(不含推免),(101)思想政治理论,(203)日语,(301)数学（一）,(942)管理运筹学
(10005)北京工业大学,统考,(073)信息学部人工智能与自动化学院,(081100)控制科学与工程,全日制,(01)智能系统与自主控制,,专业：57(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(821)自动控制原理
(10009)北方工业大学,统考,(002)电气与控制工程学院,(081100)控制科学与工程,全日制,(01)控制理论与控制工程,,专业：31(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(851)自动控制原理
(10009)北方工业大学,统考,(002)电气与控制工程学院,(081100)控制科学与工程,全日制,(02)智能交通系统工程,,专业：31(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(851)自动控制原理
(10005)北京工业大学,统考,(073)信息学部人工智能与自动化学院,(081100)控制科学与工程,全日制,(02)智能服务机器人,,专业：57(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(821)自动控制原理
(10009)北方工业大学,统考,(002)电气与控制工程学院,(081100)控制科学与工程,全日制,(03)检测技术与自动化装置,,专业：31(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(851)自动控制原理
(10009)北方工业大学,统考,(002)电气与控制工程学院,(081100)控制科学与工程,全日制,(04)模式识别与智能系统,,专业：31(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(851)自动控制原理
(10007)北京理工大学,统考,(206)自动化学院,(081100)控制科学与工程,全日制,(02)模式识别与智能系统,,专业：32(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(810)自动控制理论
(10007)北京理工大学,统考,(206)自动化学院,(081100)控制科学与工程,全日制,(02)模式识别与智能系统,,专业：32(不含推免),(101)思想政治理论,(202)俄语,(301)数学（一）,(810)自动控制理论
(10007)北京理工大学,统考,(206)自动化学院,(081100)控制科学与工程,全日制,(02)模式识别与智能系统,,专业：32(不含推免),(101)思想政治理论,(203)日语,(301)数学（一）,(810)自动控制理论
(10007)北京理工大学,统考,(206)自动化学院,(081100)控制科学与工程,全日制,(01)智能感知与运动控制,,专业：32(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(810)自动控制理论
(10007)北京理工大学,统考,(206)自动化学院,(081100)控制科学与工程,全日制,(01)智能感知与运动控制,,专业：32(不含推免),(101)思想政治理论,(202)俄语,(301)数学（一）,(810)自动控制理论
(10007)北京理工大学,统考,(206)自动化学院,(081100)控制科学与工程,全日制,(01)智能感知与运动控制,,专业：32(不含推免),(101)思想政治理论,(203)日语,(301)数学（一）,(810)自动控制理论
(10007)北京理工大学,统考,(206)自动化学院,(081100)控制科学与工程,全日制,(03)导航制导与控制,,专业：32(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(810)自动控制理论
(10007)北京理工大学,统考,(206)自动化学院,(081100)控制科学与工程,全日制,(03)导航制导与控制,,专业：32(不含推免),(101)思想政治理论,(202)俄语,(301)数学（一）,(810)自动控制理论
(10007)北京理工大学,统考,(206)自动化学院,(081100)控制科学与工程,全日制,(03)导航制导与控制,,专业：32(不含推免),(101)思想政治理论,(203)日语,(301)数学（一）,(810)自动控制理论
(10007)北京理工大学,统考,(206)自动化学院,(081100)控制科学与工程,全日制,(06)电气工程与控制,,专业：32(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(810)自动控制理论
(10007)北京理工大学,统考,(206)自动化学院,(081100)控制科学与工程,全日制,(06)电气工程与控制,,专业：32(不含推免),(101)思想政治理论,(202)俄语,(301)数学（一）,(810)自动控制理论
(10007)北京理工大学,统考,(206)自动化学院,(081100)控制科学与工程,全日制,(06)电气工程与控制,,专业：32(不含推免),(101)思想政治理论,(203)日语,(301)数学（一）,(810)自动控制理论
(10007)北京理工大学,统考,(206)自动化学院,(0811J1)机电储能科学与工程,全日制,(03)储能系统高效转换控制,,研究方向：1(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(810)自动控制理论
(10007)北京理工大学,统考,(206)自动化学院,(0811J1)机电储能科学与工程,全日制,(03)储能系统高效转换控制,,研究方向：1(不含推免),(101)思想政治理论,(202)俄语,(301)数学（一）,(810)自动控制理论
(10007)北京理工大学,统考,(206)自动化学院,(0811J1)机电储能科学与工程,全日制,(03)储能系统高效转换控制,,研究方向：1(不含推免),(101)思想政治理论,(203)日语,(301)数学（一）,(810)自动控制理论
(10007)北京理工大学,统考,(206)自动化学院,(081100)控制科学与工程,全日制,(04)控制理论与控制工程,,专业：32(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(810)自动控制理论
(10007)北京理工大学,统考,(206)自动化学院,(081100)控制科学与工程,全日制,(04)控制理论与控制工程,,专业：32(不含推免),(101)思想政治理论,(202)俄语,(301)数学（一）,(810)自动控制理论
(10007)北京理工大学,统考,(206)自动化学院,(081100)控制科学与工程,全日制,(04)控制理论与控制工程,,专业：32(不含推免),(101)思想政治理论,(203)日语,(301)数学（一）,(810)自动控制理论
(10007)北京理工大学,统考,(206)自动化学院,(081100)控制科学与工程,全日制,(05)智能信息处理与控制,,专业：32(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(810)自动控制理论
(10007)北京理工大学,统考,(206)自动化学院,(081100)控制科学与工程,全日制,(05)智能信息处理与控制,,专业：32(不含推免),(101)思想政治理论,(202)俄语,(301)数学（一）,(810)自动控制理论
(10007)北京理工大学,统考,(206)自动化学院,(081100)控制科学与工程,全日制,(05)智能信息处理与控制,,专业：32(不含推免),(101)思想政治理论,(203)日语,(301)数学（一）,(810)自动控制理论
(10007)北京理工大学,统考,(315)前沿交叉科学研究院,(081100)控制科学与工程,全日制,(04)控制理论与控制工程,,研究方向：2(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(810)自动控制理论
(10007)北京理工大学,统考,(315)前沿交叉科学研究院,(081100)控制科学与工程,全日制,(04)控制理论与控制工程,,研究方向：2(不含推免),(101)思想政治理论,(202)俄语,(301)数学（一）,(810)自动控制理论
(10007)北京理工大学,统考,(315)前沿交叉科学研究院,(081100)控制科学与工程,全日制,(04)控制理论与控制工程,,研究方向：2(不含推免),(101)思想政治理论,(203)日语,(301)数学（一）,(810)自动控制理论
(10010)北京化工大学,统考,(004)信息科学与技术学院,(081100)控制科学与工程,全日制,(01)复杂工业过程的先进控制,,专业：35(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(841)自动控制原理
(10010)北京化工大学,统考,(004)信息科学与技术学院,(081100)控制科学与工程,全日制,(03)工业系统仿真、过程设计与控制的一体化,,专业：35(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(841)自动控制原理
(10010)北京化工大学,统考,(004)信息科学与技术学院,(081100)控制科学与工程,全日制,(02)智能过程系统工程,,专业：35(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(841)自动控制原理
(10010)北京化工大学,统考,(004)信息科学与技术学院,(081100)控制科学与工程,全日制,(05)过程工业安全科学技术,,专业：35(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(841)自动控制原理
(10006)北京航空航天大学,统考,(003)自动化科学与电气工程学院,(081100)控制科学与工程,全日制,(02)模式识别与智能系统,请登录北航各学院网站http://www.buaa.edu.cn/jgsz/yxsz.htm查询或直接咨询相关单位,专业：43(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(933)控制工程综合
(10006)北京航空航天大学,统考,(003)自动化科学与电气工程学院,(081100)控制科学与工程,全日制,(02)模式识别与智能系统,请登录北航各学院网站http://www.buaa.edu.cn/jgsz/yxsz.htm查询或直接咨询相关单位,专业：43(不含推免),(101)思想政治理论,(202)俄语,(301)数学（一）,(933)控制工程综合
(10006)北京航空航天大学,统考,(003)自动化科学与电气工程学院,(081100)控制科学与工程,全日制,(03)自动测试与智能检测,请登录北航各学院网站http://www.buaa.edu.cn/jgsz/yxsz.htm查询或直接咨询相关单位,专业：43(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(933)控制工程综合
(10006)北京航空航天大学,统考,(003)自动化科学与电气工程学院,(081100)控制科学与工程,全日制,(03)自动测试与智能检测,请登录北航各学院网站http://www.buaa.edu.cn/jgsz/yxsz.htm查询或直接咨询相关单位,专业：43(不含推免),(101)思想政治理论,(202)俄语,(301)数学（一）,(933)控制工程综合
(10006)北京航空航天大学,统考,(003)自动化科学与电气工程学院,(081100)控制科学与工程,全日制,(01)控制理论与控制工程,请登录北航各学院网站http://www.buaa.edu.cn/jgsz/yxsz.htm查询或直接咨询相关单位,专业：43(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(933)控制工程综合
(10006)北京航空航天大学,统考,(003)自动化科学与电气工程学院,(081100)控制科学与工程,全日制,(01)控制理论与控制工程,请登录北航各学院网站http://www.buaa.edu.cn/jgsz/yxsz.htm查询或直接咨询相关单位,专业：43(不含推免),(101)思想政治理论,(202)俄语,(301)数学（一）,(933)控制工程综合
(10010)北京化工大学,统考,(004)信息科学与技术学院,(081100)控制科学与工程,全日制,(06)人工智能技术,,专业：35(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(841)自动控制原理
(10010)北京化工大学,统考,(004)信息科学与技术学院,(081100)控制科学与工程,全日制,(04)智能检测技术与装置,,专业：35(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(841)自动控制原理
(10006)北京航空航天大学,统考,(003)自动化科学与电气工程学院,(081100)控制科学与工程,全日制,(04)智能仪器与智能机器人,请登录北航各学院网站http://www.buaa.edu.cn/jgsz/yxsz.htm查询或直接咨询相关单位,专业：43(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(933)控制工程综合
(10006)北京航空航天大学,统考,(003)自动化科学与电气工程学院,(081100)控制科学与工程,全日制,(04)智能仪器与智能机器人,请登录北航各学院网站http://www.buaa.edu.cn/jgsz/yxsz.htm查询或直接咨询相关单位,专业：43(不含推免),(101)思想政治理论,(202)俄语,(301)数学（一）,(933)控制工程综合
(10006)北京航空航天大学,统考,(003)自动化科学与电气工程学院,(081100)控制科学与工程,全日制,(08)人工智能,请登录北航各学院网站http://www.buaa.edu.cn/jgsz/yxsz.htm查询或直接咨询相关单位,专业：43(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(933)控制工程综合
(10006)北京航空航天大学,统考,(003)自动化科学与电气工程学院,(081100)控制科学与工程,全日制,(08)人工智能,请登录北航各学院网站http://www.buaa.edu.cn/jgsz/yxsz.htm查询或直接咨询相关单位,专业：43(不含推免),(101)思想政治理论,(202)俄语,(301)数学（一）,(933)控制工程综合
(10006)北京航空航天大学,统考,(003)自动化科学与电气工程学院,(081100)控制科学与工程,全日制,(07)系统仿真与智慧制造,请登录北航各学院网站http://www.buaa.edu.cn/jgsz/yxsz.htm查询或直接咨询相关单位,专业：43(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(933)控制工程综合
(10006)北京航空航天大学,统考,(003)自动化科学与电气工程学院,(081100)控制科学与工程,全日制,(07)系统仿真与智慧制造,请登录北航各学院网站http://www.buaa.edu.cn/jgsz/yxsz.htm查询或直接咨询相关单位,专业：43(不含推免),(101)思想政治理论,(202)俄语,(301)数学（一）,(933)控制工程综合
(10006)北京航空航天大学,统考,(014)可靠性与系统工程学院,(081100)控制科学与工程,全日制,(03)产品环境工程理论与应用,请登录北航各学院网站http://www.buaa.edu.cn/jgsz/yxsz.htm查询或直接咨询相关单位,专业：13(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(841)概率统计与可靠性工程基础
(10006)北京航空航天大学,统考,(014)可靠性与系统工程学院,(081100)控制科学与工程,全日制,(04)元器件可靠性理论与应用,请登录北航各学院网站http://www.buaa.edu.cn/jgsz/yxsz.htm查询或直接咨询相关单位,专业：13(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(841)概率统计与可靠性工程基础
(10006)北京航空航天大学,统考,(014)可靠性与系统工程学院,(081100)控制科学与工程,全日制,(02)软件可靠性理论与应用,请登录北航各学院网站http://www.buaa.edu.cn/jgsz/yxsz.htm查询或直接咨询相关单位,专业：13(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(841)概率统计与可靠性工程基础
(10006)北京航空航天大学,统考,(014)可靠性与系统工程学院,(081100)控制科学与工程,全日制,(01)系统可靠性理论与应用,请登录北航各学院网站http://www.buaa.edu.cn/jgsz/yxsz.htm查询或直接咨询相关单位,专业：13(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(841)概率统计与可靠性工程基础
(10006)北京航空航天大学,统考,(003)自动化科学与电气工程学院,(081100)控制科学与工程,全日制,(06)系统智能与自动化安全,请登录北航各学院网站http://www.buaa.edu.cn/jgsz/yxsz.htm查询或直接咨询相关单位,专业：43(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(933)控制工程综合
(10006)北京航空航天大学,统考,(003)自动化科学与电气工程学院,(081100)控制科学与工程,全日制,(06)系统智能与自动化安全,请登录北航各学院网站http://www.buaa.edu.cn/jgsz/yxsz.htm查询或直接咨询相关单位,专业：43(不含推免),(101)思想政治理论,(202)俄语,(301)数学（一）,(933)控制工程综合
(10006)北京航空航天大学,统考,(003)自动化科学与电气工程学院,(081100)控制科学与工程,全日制,(05)导航、制导与控制,请登录北航各学院网站http://www.buaa.edu.cn/jgsz/yxsz.htm查询或直接咨询相关单位,专业：43(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(933)控制工程综合
(10006)北京航空航天大学,统考,(003)自动化科学与电气工程学院,(081100)控制科学与工程,全日制,(05)导航、制导与控制,请登录北航各学院网站http://www.buaa.edu.cn/jgsz/yxsz.htm查询或直接咨询相关单位,专业：43(不含推免),(101)思想政治理论,(202)俄语,(301)数学（一）,(933)控制工程综合
(10006)北京航空航天大学,统考,(014)可靠性与系统工程学院,(081100)控制科学与工程,全日制,(05)工程系统工程理论与应用,请登录北航各学院网站http://www.buaa.edu.cn/jgsz/yxsz.htm查询或直接咨询相关单位,专业：13(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(841)概率统计与可靠性工程基础
(10006)北京航空航天大学,统考,(014)可靠性与系统工程学院,(081100)控制科学与工程,全日制,(06)维修工程理论与方法,请登录北航各学院网站http://www.buaa.edu.cn/jgsz/yxsz.htm查询或直接咨询相关单位,专业：13(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(841)概率统计与可靠性工程基础
(10006)北京航空航天大学,统考,(014)可靠性与系统工程学院,(081100)控制科学与工程,全日制,(07)综合保障工程理论与方法,请登录北航各学院网站http://www.buaa.edu.cn/jgsz/yxsz.htm查询或直接咨询相关单位,专业：13(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(841)概率统计与可靠性工程基础
(10006)北京航空航天大学,统考,(015)宇航学院,(081100)控制科学与工程,全日制,(01)模式识别与智能系统,请登录北航各学院网站http://www.buaa.edu.cn/jgsz/yxsz.htm查询或直接咨询相关单位,专业：4(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(933)控制工程综合
(10003)清华大学,统考,(025)自动化系,(081100)控制科学与工程,全日制,(02)检测技术与自动化装置,不区分导师,专业：4(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(827)电路原理
(10003)清华大学,统考,(025)自动化系,(081100)控制科学与工程,全日制,(03)系统工程,不区分导师,专业：4(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(827)电路原理
(10006)北京航空航天大学,统考,(015)宇航学院,(081100)控制科学与工程,全日制,(02)导航制导与控制技术,请登录北航各学院网站http://www.buaa.edu.cn/jgsz/yxsz.htm查询或直接咨询相关单位,专业：4(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(933)控制工程综合
(10003)清华大学,统考,(025)自动化系,(081100)控制科学与工程,全日制,(04)模式识别与智能系统,不区分导师,专业：4(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(827)电路原理
(10003)清华大学,统考,(025)自动化系,(081100)控制科学与工程,全日制,(05)导航、制导与控制,不区分导师,专业：4(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(827)电路原理
(10003)清华大学,统考,(025)自动化系,(081100)控制科学与工程,全日制,(06)工业智能与系统,不区分导师,专业：4(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(827)电路原理
(10003)清华大学,统考,(025)自动化系,(081100)控制科学与工程,全日制,(07)生物信息学,不区分导师,专业：4(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(827)电路原理
(10013)北京邮电大学,统考,(005)人工智能学院,(081100)控制科学与工程,全日制,(01)模式识别与智能系统,,专业：17(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(810)控制工程基础
(10003)清华大学,统考,(025)自动化系,(081100)控制科学与工程,全日制,(08)脑与认知科学,不区分导师,专业：4(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(827)电路原理
(10013)北京邮电大学,统考,(005)人工智能学院,(081100)控制科学与工程,全日制,(03)检测技术与自动化装置,,专业：17(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(810)控制工程基础
(10013)北京邮电大学,统考,(005)人工智能学院,(081100)控制科学与工程,全日制,(02)智能机器人,,专业：17(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(810)控制工程基础
(10013)北京邮电大学,统考,(005)人工智能学院,(081100)控制科学与工程,全日制,(04)控制理论与控制工程,,专业：17(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(810)控制工程基础
(11413)中国矿业大学(北京),统考,(004)机电与信息工程学院,(081100)控制科学与工程,全日制,(00)不区分研究方向,,研究方向：16(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(812)电路
(10013)北京邮电大学,统考,(006)现代邮政学院（自动化学院）,(081100)控制科学与工程,全日制,(00)不区分研究方向,,专业：2(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(810)控制工程基础
(10054)华北电力大学,统考,(004)控制与计算机工程学院,(081100)控制科学与工程,全日制,(01)控制理论与控制工程,,专业：33(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(841)自动控制原理
(10054)华北电力大学,统考,(004)控制与计算机工程学院,(081100)控制科学与工程,全日制,(03)系统工程,,专业：33(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(841)自动控制原理
(10003)清华大学,统考,(025)自动化系,(081100)控制科学与工程,全日制,(01)控制理论与控制工程,不区分导师,专业：4(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(827)电路原理
(10054)华北电力大学,统考,(004)控制与计算机工程学院,(081100)控制科学与工程,全日制,(04)模式识别与智能系统,,专业：33(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(841)自动控制原理
(10054)华北电力大学,统考,(004)控制与计算机工程学院,(081100)控制科学与工程,全日制,(02)检测技术与自动化装置,,专业：33(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(841)自动控制原理
(10054)华北电力大学,统考,(004)控制与计算机工程学院,(0811J1)人工智能,全日制,(01)自动化类方向,,研究方向：6(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(841)自动控制原理
(10054)华北电力大学,统考,(004)控制与计算机工程学院,(0811J1)人工智能,全日制,(02)计算机类方向,,研究方向：6(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(408)计算机学科专业基础
(10016)北京建筑大学,统考,(004)电气与信息工程学院,(081100)控制科学与工程,全日制,(01)控制理论与控制工程,,研究方向：13(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(832)自动控制原理
(10016)北京建筑大学,统考,(004)电气与信息工程学院,(081100)控制科学与工程,全日制,(02)检测技术与自动化装置,,研究方向：5(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(810)电路
(10016)北京建筑大学,统考,(004)电气与信息工程学院,(081100)控制科学与工程,全日制,(03)系统工程,,研究方向：5(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(810)电路
(10016)北京建筑大学,统考,(004)电气与信息工程学院,(081100)控制科学与工程,全日制,(05)生物信息学,,研究方向：3(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(833)数据结构(含C语言)
(10011)北京工商大学,统考,(006)人工智能学院,(081101)控制理论与控制工程,全日制,(01)研究方向01、02,,专业：14(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(815)控制理论
(10016)北京建筑大学,统考,(004)电气与信息工程学院,(081100)控制科学与工程,全日制,(04)模式识别与智能系统,,研究方向：5(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(833)数据结构(含C语言)
(10011)北京工商大学,统考,(006)人工智能学院,(081101)控制理论与控制工程,全日制,(02)研究方向03,,专业：14(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(816)电路
(10011)北京工商大学,统考,(006)人工智能学院,(081102)检测技术与自动化装置,全日制,(01)研究方向01、02,,专业：5(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(815)控制理论
(10011)北京工商大学,统考,(006)人工智能学院,(081104)模式识别与智能系统,全日制,(01)研究方向01、02,,专业：5(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(816)电路
(10011)北京工商大学,统考,(006)人工智能学院,(081102)检测技术与自动化装置,全日制,(02)研究方向03,,专业：5(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(816)电路
(10011)北京工商大学,统考,(006)人工智能学院,(081104)模式识别与智能系统,全日制,(02)研究方向03,,专业：5(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(815)控制理论
(10008)北京科技大学,统考,(050)自动化学院,(081100)控制科学与工程,全日制,(01)先进控制理论,,专业：20(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(851)自动控制原理
(10008)北京科技大学,统考,(050)自动化学院,(081100)控制科学与工程,全日制,(01)先进控制理论,,专业：20(不含推免),(101)思想政治理论,(203)日语,(301)数学（一）,(851)自动控制原理
(10008)北京科技大学,统考,(050)自动化学院,(081100)控制科学与工程,全日制,(02)冶金过程先进控制,,专业：20(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(851)自动控制原理
(10008)北京科技大学,统考,(050)自动化学院,(081100)控制科学与工程,全日制,(02)冶金过程先进控制,,专业：20(不含推免),(101)思想政治理论,(203)日语,(301)数学（一）,(851)自动控制原理
(10017)北京石油化工学院,统考,(008)人工智能研究院,(081100)控制科学与工程,全日制,(00)不区分研究方向,,专业：10(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(824)数据结构与算法
(10017)北京石油化工学院,统考,(003)信息工程学院,(081100)控制科学与工程,全日制,(02)智能检测与仿真建模技术,,专业：10(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(821)电路分析
(10017)北京石油化工学院,统考,(003)信息工程学院,(081100)控制科学与工程,全日制,(01)复杂过程系统控制理论与应用,,专业：10(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(822)自动控制原理
(10008)北京科技大学,统考,(050)自动化学院,(081100)控制科学与工程,全日制,(03)故障诊断,,专业：20(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(851)自动控制原理
(10008)北京科技大学,统考,(050)自动化学院,(081100)控制科学与工程,全日制,(03)故障诊断,,专业：20(不含推免),(101)思想政治理论,(203)日语,(301)数学（一）,(851)自动控制原理
(10008)北京科技大学,统考,(050)自动化学院,(081100)控制科学与工程,全日制,(05)无线传感器网络,,专业：20(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(851)自动控制原理
(10008)北京科技大学,统考,(050)自动化学院,(081100)控制科学与工程,全日制,(05)无线传感器网络,,专业：20(不含推免),(101)思想政治理论,(203)日语,(301)数学（一）,(851)自动控制原理
(10008)北京科技大学,统考,(050)自动化学院,(081100)控制科学与工程,全日制,(04)先进检测技术,,专业：20(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(851)自动控制原理
(10008)北京科技大学,统考,(050)自动化学院,(081100)控制科学与工程,全日制,(04)先进检测技术,,专业：20(不含推免),(101)思想政治理论,(203)日语,(301)数学（一）,(851)自动控制原理
(10008)北京科技大学,统考,(050)自动化学院,(081100)控制科学与工程,全日制,(06)生物特征识别,,专业：20(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(851)自动控制原理
(10008)北京科技大学,统考,(050)自动化学院,(081100)控制科学与工程,全日制,(06)生物特征识别,,专业：20(不含推免),(101)思想政治理论,(203)日语,(301)数学（一）,(851)自动控制原理
(10008)北京科技大学,统考,(120)国家材料服役安全科学中心,(081100)控制科学与工程,全日制,(01)基于物联网的数据采集与信息融合,,专业：0(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(851)自动控制原理
(10008)北京科技大学,统考,(050)自动化学院,(081100)控制科学与工程,全日制,(07)人工智能,,专业：20(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(851)自动控制原理
(10008)北京科技大学,统考,(050)自动化学院,(081100)控制科学与工程,全日制,(07)人工智能,,专业：20(不含推免),(101)思想政治理论,(203)日语,(301)数学（一）,(851)自动控制原理
