招生单位,考试方式,院系所,专业,学习方式,研究方向,指导老师,拟招人数,政治,外语,业务课一,业务课二
(10294)河海大学,统考,(006)能源与电气学院,(080800)电气工程,全日制,(02)高电压与绝缘技术,不区分导师,专业：30(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(843)电力系统分析
(10294)河海大学,统考,(006)能源与电气学院,(080800)电气工程,全日制,(04)电机与电器,不区分导师,专业：30(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(843)电力系统分析
(10290)中国矿业大学,统考,(013)电气与动力工程学院,(080800)电气工程,全日制,(01)电力电子与电力传动,,专业：33(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(899)电路理论
(10294)河海大学,统考,(006)能源与电气学院,(080800)电气工程,全日制,(03)电力电子与电力传动,不区分导师,专业：30(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(843)电力系统分析
(10290)中国矿业大学,统考,(013)电气与动力工程学院,(080800)电气工程,全日制,(02)电力系统及其自动化,,专业：33(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(899)电路理论
(10290)中国矿业大学,统考,(013)电气与动力工程学院,(080800)电气工程,全日制,(03)电机与电器,,专业：33(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(899)电路理论
(10290)中国矿业大学,统考,(013)电气与动力工程学院,(080800)电气工程,全日制,(04)电工理论与新技术,,专业：33(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(899)电路理论
(10290)中国矿业大学,统考,(013)电气与动力工程学院,(080800)电气工程,全日制,(05)高电压与绝缘技术,,专业：33(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(899)电路理论
(10290)中国矿业大学,统考,(013)电气与动力工程学院,(0808J3)储能科学与工程,全日制,(01)储能科学与工程（电气工程）,,专业：2(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(899)电路理论
(10299)江苏大学,统考,(007)电气信息工程学院,(080800)电气工程,全日制,(02)高可靠电驱动理论与电力电子技术,,专业：30(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(833)电路与控制基础
(10299)江苏大学,统考,(007)电气信息工程学院,(080800)电气工程,全日制,(01)高效能电机设计理论及应用,,专业：30(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(833)电路与控制基础
(10299)江苏大学,统考,(007)电气信息工程学院,(080800)电气工程,全日制,(04)新能源与电力系统控制及保护,,专业：30(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(833)电路与控制基础
(10299)江苏大学,统考,(007)电气信息工程学院,(080800)电气工程,全日制,(03)磁悬浮无轴承传动系统理论及控制,,专业：30(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(833)电路与控制基础
(11117)扬州大学,统考,(016)电气与能源动力工程学院,(080801)电机与电器,全日制,(01)特种电机及电机控制,,专业：6(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(841)电路
(11117)扬州大学,统考,(016)电气与能源动力工程学院,(080801)电机与电器,全日制,(02)电力电子与电能变换技术,,专业：6(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(841)电路
(10299)江苏大学,统考,(007)电气信息工程学院,(080800)电气工程,全日制,(05)生物电磁及其医学应用,,专业：30(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(833)电路与控制基础
(11117)扬州大学,统考,(016)电气与能源动力工程学院,(080801)电机与电器,全日制,(03)综合能源与人工智能技术,,专业：6(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(841)电路
(11117)扬州大学,统考,(016)电气与能源动力工程学院,(080801)电机与电器,全日制,(04)电力电子器件的辐射加固,,专业：6(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(841)电路
(10320)江苏师范大学,统考,(018)电气工程及自动化学院,(080800)电气工程,全日制,(02)电工理论与新技术,按专业招生，入学后确定指导教师,专业：10(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(893)电力系统分析
(10320)江苏师范大学,统考,(018)电气工程及自动化学院,(080800)电气工程,全日制,(01)智能电网,按专业招生，入学后确定指导教师,专业：10(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(893)电力系统分析
(10320)江苏师范大学,统考,(018)电气工程及自动化学院,(080800)电气工程,全日制,(03)电力系统控制理论,按专业招生，入学后确定指导教师,专业：10(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(893)电力系统分析
(82303)国网电力科学研究院,统考,(000)不区分院系所,(080802)电力系统及其自动化,全日制,(02)计算机应用技术,,专业：17(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(802)计算机专业基础
(82303)国网电力科学研究院,统考,(000)不区分院系所,(080802)电力系统及其自动化,全日制,(01)电力系统及其自动化,,专业：17(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(801)电路
(82303)国网电力科学研究院,统考,(000)不区分院系所,(080803)高电压与绝缘技术,全日制,(00)不区分研究方向,,专业：1(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(801)电路
(82303)国网电力科学研究院,统考,(000)不区分院系所,(080805)电工理论与新技术,全日制,(00)不区分研究方向,,专业：2(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(801)电路
(82303)国网电力科学研究院,统考,(000)不区分院系所,(080804)电力电子与电力传动,全日制,(00)不区分研究方向,,专业：2(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(801)电路
(10335)浙江大学,统考,(100)电气工程学院,(080800)电气工程,全日制,(01)电机及其控制研究所及航天电气及微特电机研究所,,专业：39(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(840)电路
(10335)浙江大学,统考,(100)电气工程学院,(080800)电气工程,全日制,(02)电力系统自动化研究所及电力能源互联及其智能化研究所,,专业：39(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(840)电路
(10335)浙江大学,统考,(100)电气工程学院,(080800)电气工程,全日制,(03)电力电子技术研究所,,专业：39(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(840)电路
(10335)浙江大学,统考,(100)电气工程学院,(080800)电气工程,全日制,(04)电工电子新技术研究所,,专业：39(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(840)电路
