招生单位,考试方式,院系所,专业,学习方式,研究方向,指导老师,拟招人数,政治,外语,业务课一,业务课二
(10010)北京化工大学,统考,(004)信息科学与技术学院,(081200)计算机科学与技术,全日制,(02)大数据科学与智能决策,,专业：14(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(842)数据结构
(10010)北京化工大学,统考,(004)信息科学与技术学院,(081200)计算机科学与技术,全日制,(04)生物医学信息工程,,专业：14(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(842)数据结构
(10010)北京化工大学,统考,(004)信息科学与技术学院,(081200)计算机科学与技术,全日制,(03)图像智能信息处理算法研究,,专业：14(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(842)数据结构
(10010)北京化工大学,统考,(004)信息科学与技术学院,(081200)计算机科学与技术,全日制,(05)现代信息处理及嵌入式系统,,专业：14(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(842)数据结构
(10022)北京林业大学,统考,(004)信息学院,(081200)计算机科学与技术,全日制,(01)大数据技术与人工智能,陈志泊 崔晓晖 李冬梅 孟伟 田萱 王春玲 王建新 徐艳艳 张海燕,专业：20(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(408)计算机学科专业基础
(10010)北京化工大学,统考,(004)信息科学与技术学院,(081200)计算机科学与技术,全日制,(06)人工智能及应用,,专业：14(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(842)数据结构
(10011)北京工商大学,统考,(010)国际经管学院,(081200)计算机科学与技术,全日制,(00)不区分研究方向,,专业：1(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(818)数据结构
(10011)北京工商大学,统考,(007)计算机学院,(081200)计算机科学与技术,全日制,(00)不区分研究方向,,专业：7(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(818)数据结构
(10022)北京林业大学,统考,(004)信息学院,(081200)计算机科学与技术,全日制,(03)软件工程理论与技术,蒋东辰 许福 杨波,专业：20(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(408)计算机学科专业基础
(10022)北京林业大学,统考,(004)信息学院,(081200)计算机科学与技术,全日制,(04)虚拟现实与计算机视觉,曹卫群 淮永建 刘文萍 王晗 杨刚 杨猛,专业：20(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(408)计算机学科专业基础
(10022)北京林业大学,统考,(004)信息学院,(081200)计算机科学与技术,全日制,(05)信息服务与信息系统,陈飞翔 陈钊 李昀 王海燕 曾怡 赵天忠,专业：20(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(408)计算机学科专业基础
(10022)北京林业大学,统考,(004)信息学院,(081200)计算机科学与技术,全日制,(02)物联网与移动互联网技术,洪弋 齐建东,专业：20(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(408)计算机学科专业基础
