招生单位,考试方式,院系所,专业,学习方式,研究方向,指导老师,拟招人数,政治,外语,业务课一,业务课二
(10006)北京航空航天大学,统考,(024)中法工程师学院,(085400)(专业学位)电子信息,全日制,(01)国际通用工程师,请登录北航各学院网站http://www.buaa.edu.cn/jgsz/yxsz.htm查询或直接咨询相关单位,专业：5(不含推免),(101)思想政治理论,(242)法语（工程）,(302)数学（二）,(994)工业科学综合
(10006)北京航空航天大学,统考,(042)人工智能研究院,(085400)(专业学位)电子信息,全日制,(00)不区分研究方向,请登录北航各学院网站http://www.buaa.edu.cn/jgsz/yxsz.htm查询或直接咨询相关单位,专业：6(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(842)人工智能基础综合
(10006)北京航空航天大学,统考,(039)网络空间安全学院,(085400)(专业学位)电子信息,全日制,(00)不区分研究方向,请登录北航各学院网站http://www.buaa.edu.cn/jgsz/yxsz.htm查询或直接咨询相关单位,专业：8(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(840)网络空间安全专业综合
(10006)北京航空航天大学,统考,(043)前沿科学技术创新研究院,(085400)(专业学位)电子信息,全日制,(01)量子精密测量与传感,请登录北航各学院网站http://www.buaa.edu.cn/jgsz/yxsz.htm查询或直接咨询相关单位,专业：32(不含推免),(101)思想政治理论,(201)英语（一）,(302)数学（二）,(873)仪器综合
(10006)北京航空航天大学,统考,(041)集成电路科学与工程学院,(085400)(专业学位)电子信息,全日制,(00)不区分研究方向,请登录北航各学院网站http://www.buaa.edu.cn/jgsz/yxsz.htm查询或直接咨询相关单位,专业：15(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(921)通信类专业综合
(10006)北京航空航天大学,统考,(043)前沿科学技术创新研究院,(085400)(专业学位)电子信息,全日制,(02)磁悬浮技术与智能机电装备,请登录北航各学院网站http://www.buaa.edu.cn/jgsz/yxsz.htm查询或直接咨询相关单位,专业：32(不含推免),(101)思想政治理论,(201)英语（一）,(302)数学（二）,(873)仪器综合
(10007)北京理工大学,统考,(204)光电学院,(085407)(专业学位)仪器仪表工程,全日制,(00)不区分研究方向,,专业：6(不含推免),(101)思想政治理论,(204)英语（二）,(302)数学（二）,(818)光学精密机械基础
(10006)北京航空航天大学,统考,(043)前沿科学技术创新研究院,(085400)(专业学位)电子信息,全日制,(03)电磁兼容与电磁环境,请登录北航各学院网站http://www.buaa.edu.cn/jgsz/yxsz.htm查询或直接咨询相关单位,专业：32(不含推免),(101)思想政治理论,(201)英语（一）,(302)数学（二）,(873)仪器综合
(10007)北京理工大学,统考,(204)光电学院,(085408)(专业学位)光电信息工程,全日制,(00)不区分研究方向,,专业：35(不含推免),(101)思想政治理论,(204)英语（二）,(302)数学（二）,(819)光学与电子技术基础
(10007)北京理工大学,统考,(205)信息与电子学院,(085401)(专业学位)新一代电子信息技术（含量子技术等）,全日制,(00)不区分研究方向,,专业：15(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(826)信号处理导论
